task,seed,city,N,model,R2,RMSE,MAE
CityLens Population,42,Paris,130,Minimum-cost Intermediate,0.12068485351956248,0.6678051351056207,0.5001015766938788
CityLens Population,42,Paris,130,Parameter-matched,0.17518485286125296,0.6467788221847595,0.5039878348300364
CityLens Population,42,Paris,130,Exact,0.15248765796460928,0.6556174328215375,0.5021380978792614
CityLens Population,42,Paris,130,Within-city Global,-0.014876515308150706,0.717437508936491,0.5500911432673042
CityLens Population,42,Paris,130,Satellite,0.17809411805956032,0.6456371643935968,0.5098117083534023
CityLens Population,42,SanFrancisco,157,Minimum-cost Intermediate,0.2852429914295056,1.9801924517956542,1.2634604535669844
CityLens Population,42,SanFrancisco,157,Parameter-matched,0.22366514408989813,2.0637293098653995,1.3425070412197209
CityLens Population,42,SanFrancisco,157,Exact,0.47634947745008616,1.6949190465237214,1.1482238696165317
CityLens Population,42,SanFrancisco,157,Within-city Global,0.4121161100340629,1.795866168445163,1.1549120713777783
CityLens Population,42,SanFrancisco,157,Satellite,0.25170415349299646,2.026118568824461,1.2858940838468478
CityLens Population,42,SaoPaulo,280,Minimum-cost Intermediate,0.42254351546754976,1.2742932672240814,0.8567215613206719
CityLens Population,42,SaoPaulo,280,Parameter-matched,0.4213218723891845,1.2756404761670177,0.8757858803717334
CityLens Population,42,SaoPaulo,280,Exact,0.5217895944291016,1.1596295353050476,0.7941331605437256
CityLens Population,42,SaoPaulo,280,Within-city Global,0.4645902392849758,1.2270235534033194,0.8520905204406819
CityLens Population,42,SaoPaulo,280,Satellite,0.456164887730104,1.2366402541548638,0.8492160083178736
CityLens Population,42,Shanghai,19,Minimum-cost Intermediate,0.28888808264532084,1.0673406260671936,0.8869964006145823
CityLens Population,42,Shanghai,19,Parameter-matched,0.01676313267713736,1.2550561003617817,1.0461710171703924
CityLens Population,42,Shanghai,19,Exact,0.09683579251272723,1.2028664749030584,1.0016085660220437
CityLens Population,42,Shanghai,19,Within-city Global,0.17242602859900902,1.1514298213401455,0.9790813081270339
CityLens Population,42,Shanghai,19,Satellite,-0.0010918940269086796,1.2664003859148063,0.9965607803282875
CityLens Population,42,Sydney,205,Minimum-cost Intermediate,0.25476162856796325,1.6096267925905563,1.1433719373232107
CityLens Population,42,Sydney,205,Parameter-matched,0.1779680985444123,1.6905262716166942,1.1676091184612154
CityLens Population,42,Sydney,205,Exact,0.3578804918156513,1.4941201422036055,1.0424437428479811
CityLens Population,42,Sydney,205,Within-city Global,0.1990883866109917,1.6686677935761316,1.1697624444668548
CityLens Population,42,Sydney,205,Satellite,0.14970366555686987,1.719343858786598,1.1623008060851137
CityLens Population,42,Tokyo,280,Minimum-cost Intermediate,0.4024161920448033,0.6302455930881128,0.5019862085814302
CityLens Population,42,Tokyo,280,Parameter-matched,0.24606490398091352,0.7079089239508202,0.5462084008283457
CityLens Population,42,Tokyo,280,Exact,0.45358736346434303,0.6026577892793897,0.4625100735339157
CityLens Population,42,Tokyo,280,Within-city Global,0.3603161634240819,0.6520683117275156,0.5221081288320517
CityLens Population,42,Tokyo,280,Satellite,0.28569442019538305,0.6890526832240805,0.5511130753747028
CityLens Population,43,Beijing,29,Minimum-cost Intermediate,-0.34926216304308566,1.0971607172098743,0.8694586487221663
CityLens Population,43,Beijing,29,Parameter-matched,-0.5052859231278417,1.1588616177497222,0.8804645635683195
CityLens Population,43,Beijing,29,Exact,-0.015684414256568635,0.9519222388699982,0.7610045268225333
CityLens Population,43,Beijing,29,Within-city Global,-0.35209520717228404,1.098311966721856,0.8379485061364332
CityLens Population,43,Beijing,29,Satellite,-0.5442263289501665,1.173755270207161,0.9078089112830449
CityLens Population,43,CapeTown,245,Minimum-cost Intermediate,0.3163895750418766,1.609884987389046,1.097612475321737
CityLens Population,43,CapeTown,245,Parameter-matched,0.23923931641982565,1.6983005176210753,1.1466644659028071
CityLens Population,43,CapeTown,245,Exact,0.35302459784423645,1.5661537568053547,1.0984510336266031
CityLens Population,43,CapeTown,245,Within-city Global,0.3290184976442414,1.5949452730672748,1.1111044124926428
CityLens Population,43,CapeTown,245,Satellite,0.23081330450434312,1.707679613655388,1.1205161181708345
CityLens Population,43,London,197,Minimum-cost Intermediate,0.2759566726134117,0.9988066968530885,0.7199431663865729
CityLens Population,43,London,197,Parameter-matched,0.2167312932551656,1.0388540943079225,0.7696553778716437
CityLens Population,43,London,197,Exact,0.29056486518481894,0.9886794660654818,0.727356481302418
CityLens Population,43,London,197,Within-city Global,0.24441031394098844,1.0203335764230712,0.7553354324037331
CityLens Population,43,London,197,Satellite,0.2060782820937468,1.0458948125167589,0.7718008713988848
CityLens Population,43,Moscow,205,Minimum-cost Intermediate,0.06469262536186682,0.6356432697706431,0.5070746366692764
CityLens Population,43,Moscow,205,Parameter-matched,-0.27672345363535644,0.7426508662315607,0.5910311600577371
CityLens Population,43,Moscow,205,Exact,-0.09909907617809544,0.6890562798569637,0.5317626929444778
CityLens Population,43,Moscow,205,Within-city Global,-0.002580408419288638,0.6581060458378422,0.5223413581690227
CityLens Population,43,Moscow,205,Satellite,-0.41351210537529726,0.7814227299124151,0.6347231452926159
CityLens Population,43,Mumbai,105,Minimum-cost Intermediate,-1.3569642973520444,1.3507762907613021,1.028073123562496
CityLens Population,43,Mumbai,105,Parameter-matched,-4.095166647291029,1.986031459791366,1.5504504748950083
CityLens Population,43,Mumbai,105,Exact,-0.33053865809908434,1.0148939785129238,0.7781065335210892
CityLens Population,43,Mumbai,105,Within-city Global,-1.063253157493833,1.263814070934401,0.9610500661503792
CityLens Population,43,Mumbai,105,Satellite,-4.145444126961648,1.9958061681178256,1.589719727939255
CityLens Population,43,Nairobi,119,Minimum-cost Intermediate,0.49559713345438583,1.1191437886485776,0.8656729471943616
CityLens Population,43,Nairobi,119,Parameter-matched,0.4778021122253795,1.1387140286581985,0.9165184958662338
CityLens Population,43,Nairobi,119,Exact,0.45312746445358876,1.1653065090206522,0.9091172799207012
CityLens Population,43,Nairobi,119,Within-city Global,0.4941317469549482,1.1207682726892498,0.8937020497354632
CityLens Population,43,Nairobi,119,Satellite,0.4959281579180618,1.1187764981373236,0.9039478104772842
CityLens Population,43,NewYork,202,Minimum-cost Intermediate,0.30225560677936836,1.4938327271036562,0.9704181346106646
CityLens Population,43,NewYork,202,Parameter-matched,0.32376441547015367,1.4706279044418178,0.953828520877369
CityLens Population,43,NewYork,202,Exact,0.3425299518133915,1.450079385207616,0.9677291561363989
CityLens Population,43,NewYork,202,Within-city Global,0.3052422754786063,1.4906321509705927,0.9966404561337223
CityLens Population,43,NewYork,202,Satellite,0.3135657296986799,1.4816760839531176,0.9708127526417842
CityLens Population,43,Paris,130,Minimum-cost Intermediate,0.1486722038948003,0.6570915524411131,0.49259188729446535
CityLens Population,43,Paris,130,Parameter-matched,0.16251034702855482,0.6517292341480326,0.4979518674817164
CityLens Population,43,Paris,130,Exact,0.17465584099672204,0.6469862012730577,0.479911613776361
CityLens Population,43,Paris,130,Within-city Global,0.08572486518412903,0.6809511089907274,0.51560811271362
CityLens Population,43,Paris,130,Satellite,0.05396236606977989,0.6926784617477718,0.5317050686506943
CityLens Population,43,SanFrancisco,157,Minimum-cost Intermediate,0.4273125732126317,1.7725031417382537,1.100874732976775
CityLens Population,43,SanFrancisco,157,Parameter-matched,0.2818636088525267,1.9848681224549674,1.2511663099052017
CityLens Population,43,SanFrancisco,157,Exact,0.3211065030003354,1.9298742603860668,1.230950693934431
CityLens Population,43,SanFrancisco,157,Within-city Global,0.4065628029374515,1.804328345417498,1.180947331947394
CityLens Population,43,SanFrancisco,157,Satellite,0.25083786719711676,2.0272910269256874,1.2976000380671109
CityLens Population,43,SaoPaulo,280,Minimum-cost Intermediate,0.42685507820780466,1.2695271163982236,0.8620145818434423
CityLens Population,43,SaoPaulo,280,Parameter-matched,0.4733525108565724,1.2169416809246203,0.8380573821589593
CityLens Population,43,SaoPaulo,280,Exact,0.5158307674993168,1.1668320540895465,0.8298631879578467
CityLens Population,43,SaoPaulo,280,Within-city Global,0.4768415583986595,1.2129038536686294,0.8475588677774126
CityLens Population,43,SaoPaulo,280,Satellite,0.48281397171413465,1.2059606832974765,0.8539551803993757
CityLens Population,43,Shanghai,19,Minimum-cost Intermediate,0.1402532075856897,1.173597954468137,1.0149899624272702
CityLens Population,43,Shanghai,19,Parameter-matched,0.12393886076256466,1.1846805814477555,0.9775416529338593
CityLens Population,43,Shanghai,19,Exact,-0.08293587517904943,1.3171505948339133,1.1197739592759286
CityLens Population,43,Shanghai,19,Within-city Global,-0.005866351362394662,1.269416683729501,1.0905217487496126
CityLens Population,43,Shanghai,19,Satellite,-0.13328309259848448,1.3474208600119855,1.1119512013809192
CityLens Population,43,Sydney,205,Minimum-cost Intermediate,0.3101277440039456,1.54868084985373,1.113204559741044
CityLens Population,43,Sydney,205,Parameter-matched,0.18843126537129573,1.6797329524296376,1.1689410112058256
CityLens Population,43,Sydney,205,Exact,0.3371923951133742,1.5179984555294408,1.0703508038032674
CityLens Population,43,Sydney,205,Within-city Global,0.2665047419791493,1.5968945678920825,1.1341453751516664
CityLens Population,43,Sydney,205,Satellite,0.13175770887264215,1.7373929557000793,1.2006232886291044
CityLens Population,43,Tokyo,280,Minimum-cost Intermediate,0.40412387690166873,0.6293444384419832,0.4958679237288252
CityLens Population,43,Tokyo,280,Parameter-matched,0.3165124611877459,0.6740245380387108,0.5260879721978456
CityLens Population,43,Tokyo,280,Exact,0.43361086706340357,0.6135752923595551,0.4800447360339171
CityLens Population,43,Tokyo,280,Within-city Global,0.3658625335563669,0.6492352826440362,0.5036929720082467
CityLens Population,43,Tokyo,280,Satellite,0.18119893005844323,0.7377336744997041,0.5607763968691551
CityLens Population,44,Beijing,29,Minimum-cost Intermediate,-0.37871530999461456,1.1090710726914514,0.8478013991879452
CityLens Population,44,Beijing,29,Parameter-matched,-0.5721203947254514,1.1843088637908776,0.9494454652261896
CityLens Population,44,Beijing,29,Exact,-0.14690483037927415,1.0115463090588617,0.8037544126997235
CityLens Population,44,Beijing,29,Within-city Global,-0.45593481071559383,1.1397065489427731,0.888715804139213
CityLens Population,44,Beijing,29,Satellite,-0.7039263196583203,1.2329557334328434,0.9259016512235793
CityLens Population,44,CapeTown,245,Minimum-cost Intermediate,0.40315384332253335,1.5042558626829532,1.0550381055126892
CityLens Population,44,CapeTown,245,Parameter-matched,0.2991387544077485,1.6300710523205164,1.1364726334617279
CityLens Population,44,CapeTown,245,Exact,0.4183826858929033,1.4849409203928072,1.0188780418513712
CityLens Population,44,CapeTown,245,Within-city Global,0.29527558463542025,1.634557380705883,1.1170159720217734
CityLens Population,44,CapeTown,245,Satellite,0.2281135925963368,1.7106738183200494,1.1622156903366423
CityLens Population,44,London,197,Minimum-cost Intermediate,0.3608672104228857,0.9384145162393338,0.6893796574363275
CityLens Population,44,London,197,Parameter-matched,0.33634183318593835,0.9562498704916339,0.7177220865075964
CityLens Population,44,London,197,Exact,0.33785541803720187,0.9551588031521172,0.7093635913409727
CityLens Population,44,London,197,Within-city Global,0.27641580810719324,0.9984899614365949,0.7199088437510415
CityLens Population,44,London,197,Satellite,0.2517369958108575,1.0153746216830224,0.7590413914827118
CityLens Population,44,Moscow,205,Minimum-cost Intermediate,-0.006609024776885741,0.659426936783387,0.5212846023634965
CityLens Population,44,Moscow,205,Parameter-matched,-0.35303359845095317,0.7645230157231666,0.5925475020242916
CityLens Population,44,Moscow,205,Exact,-0.09057119766727584,0.6863778903018786,0.5330744569888979
CityLens Population,44,Moscow,205,Within-city Global,0.06191510846009041,0.6365863827984406,0.5038380879481973
CityLens Population,44,Moscow,205,Satellite,-0.16815313655569142,0.7103725372103928,0.5647098961709845
CityLens Population,44,Mumbai,105,Minimum-cost Intermediate,-0.8438692847958968,1.1947361154792697,0.9002073450246809
CityLens Population,44,Mumbai,105,Parameter-matched,-3.389272375864043,1.8433304321244013,1.3781745626332647
CityLens Population,44,Mumbai,105,Exact,-0.2510604264178231,0.9841154964378457,0.7281176147519216
CityLens Population,44,Mumbai,105,Within-city Global,-0.9427266284453939,1.2263453075540014,0.9892541388060775
CityLens Population,44,Mumbai,105,Satellite,-3.8597079175433295,1.9395992656179075,1.4954429374966085
CityLens Population,44,Nairobi,119,Minimum-cost Intermediate,0.4675145409439946,1.1498759535581402,0.9082518134212355
CityLens Population,44,Nairobi,119,Parameter-matched,0.4636547425684153,1.1540359502156667,0.937654012536884
CityLens Population,44,Nairobi,119,Exact,0.48006394364981375,1.136245257493323,0.8593564269950474
CityLens Population,44,Nairobi,119,Within-city Global,0.5001387109878328,1.1140940839719908,0.8825175012151419
CityLens Population,44,Nairobi,119,Satellite,0.47275323759551846,1.1442056197530661,0.9208309687816524
CityLens Population,44,NewYork,202,Minimum-cost Intermediate,0.28968676971400387,1.507227273231216,1.0058679244061162
CityLens Population,44,NewYork,202,Parameter-matched,0.3654015969964707,1.4246339167546365,0.9296050209837978
CityLens Population,44,NewYork,202,Exact,0.31120127826418886,1.484225737735392,0.9653279879333261
CityLens Population,44,NewYork,202,Within-city Global,0.30759782551775483,1.488103039201622,1.0012760749525063
CityLens Population,44,NewYork,202,Satellite,0.31812023738535367,1.4767524252086428,0.9684047451964842
CityLens Population,44,Paris,130,Minimum-cost Intermediate,0.06835505018859556,0.6873891839898207,0.5158927978061412
CityLens Population,44,Paris,130,Parameter-matched,-0.018852329659768685,0.7188414286091943,0.5525192444159693
CityLens Population,44,Paris,130,Exact,0.1939569162644137,0.6393764046177393,0.4924576067441065
CityLens Population,44,Paris,130,Within-city Global,-0.01596895793648434,0.7178235403916549,0.5553293290176539
CityLens Population,44,Paris,130,Satellite,0.15829018322759303,0.6533692233402618,0.5148987454654855
CityLens Population,44,SanFrancisco,157,Minimum-cost Intermediate,0.44157450736697856,1.7502932077226563,1.169089090500132
CityLens Population,44,SanFrancisco,157,Parameter-matched,0.2586696057633522,2.016666539895234,1.2855496457084796
CityLens Population,44,SanFrancisco,157,Exact,0.4436863978011085,1.7469803853284904,1.1696869810315556
CityLens Population,44,SanFrancisco,157,Within-city Global,0.36911394171932244,1.860388535499323,1.238697775804347
CityLens Population,44,SanFrancisco,157,Satellite,0.23046836446029972,2.054666918986632,1.308446592401434
CityLens Population,44,SaoPaulo,280,Minimum-cost Intermediate,0.40765344112621615,1.2906179235860464,0.8791234623481134
CityLens Population,44,SaoPaulo,280,Parameter-matched,0.4430486260984823,1.2514641035322427,0.8837379770829316
CityLens Population,44,SaoPaulo,280,Exact,0.4763165754494154,1.2135122679921866,0.8226542001337659
CityLens Population,44,SaoPaulo,280,Within-city Global,0.4333998605276701,1.2622578949988976,0.8753949806817619
CityLens Population,44,SaoPaulo,280,Satellite,0.4614013045121029,1.2306722438851294,0.858234171112853
CityLens Population,44,Shanghai,19,Minimum-cost Intermediate,0.12157160638250741,1.1862800978604742,1.0315955395456353
CityLens Population,44,Shanghai,19,Parameter-matched,0.1441113366850253,1.170961722708744,0.9407981175749839
CityLens Population,44,Shanghai,19,Exact,0.011763039307209566,1.2582432468083968,1.0207213803285602
CityLens Population,44,Shanghai,19,Within-city Global,0.015423253657819602,1.2559109558326913,1.0835531976009913
CityLens Population,44,Shanghai,19,Satellite,0.01684160639120058,1.25500601534054,1.0420427013809188
CityLens Population,44,Sydney,205,Minimum-cost Intermediate,0.3545726593759311,1.4979636249039112,1.0741870288480704
CityLens Population,44,Sydney,205,Parameter-matched,0.1810285130313899,1.6873764330986871,1.157048277008713
CityLens Population,44,Sydney,205,Exact,0.36171272193301474,1.489654944704752,1.0641583386195688
CityLens Population,44,Sydney,205,Within-city Global,0.21518152674268942,1.6518180094253296,1.1440407194369469
CityLens Population,44,Sydney,205,Satellite,0.1803264828152149,1.6880994958117204,1.1347715919812542
CityLens Population,44,Tokyo,280,Minimum-cost Intermediate,0.38318088984022336,0.6403085738599059,0.49849865936136695
CityLens Population,44,Tokyo,280,Parameter-matched,0.245379572299809,0.7082305976691043,0.5288665672329227
CityLens Population,44,Tokyo,280,Exact,0.4282549970148627,0.6164695015458441,0.4851074584655194
CityLens Population,44,Tokyo,280,Within-city Global,0.3231476863876648,0.6707448792894665,0.5244414585703688
CityLens Population,44,Tokyo,280,Satellite,0.2793904722819306,0.6920865462482999,0.5320896480353507
CityLens Population,45,Beijing,29,Minimum-cost Intermediate,-0.4269093517116618,1.1282887840126081,0.8804841015164208
CityLens Population,45,Beijing,29,Parameter-matched,-0.9581018182327319,1.3217207683954773,1.0551381477753032
CityLens Population,45,Beijing,29,Exact,-0.1979562694557564,1.033814362021857,0.8471308672130701
CityLens Population,45,Beijing,29,Within-city Global,-0.5706156437401162,1.1837419490143097,0.9265228520921992
CityLens Population,45,Beijing,29,Satellite,-0.6148573783942914,1.2002982279363703,0.9554641617779134
CityLens Population,45,CapeTown,245,Minimum-cost Intermediate,0.425080713541794,1.4763657140276771,1.018132742350679
CityLens Population,45,CapeTown,245,Parameter-matched,0.26294328826714464,1.6716331100017643,1.1544760838913761
CityLens Population,45,CapeTown,245,Exact,0.37900103016702513,1.5343906797945865,1.0607870506017707
CityLens Population,45,CapeTown,245,Within-city Global,0.37006870830564176,1.5453864611740322,1.089984604837826
CityLens Population,45,CapeTown,245,Satellite,0.24941196509784214,1.686907738473213,1.1599197683316473
CityLens Population,45,London,197,Minimum-cost Intermediate,0.3613824610831926,0.9380361784384311,0.7048342420195229
CityLens Population,45,London,197,Parameter-matched,0.281321767957726,0.9950992826947389,0.7555577307308515
CityLens Population,45,London,197,Exact,0.2749687910327272,0.9994878483583562,0.7346410812069798
CityLens Population,45,London,197,Within-city Global,0.2865608445063631,0.9914655721289184,0.7425200539697583
CityLens Population,45,London,197,Satellite,0.24413051499036353,1.0205224764601333,0.7554917921463838
CityLens Population,45,Moscow,205,Minimum-cost Intermediate,-0.0693991295627836,0.6796826544304,0.5362111542068586
CityLens Population,45,Moscow,205,Parameter-matched,-0.34105751826621833,0.7611319914086144,0.5969805053672002
CityLens Population,45,Moscow,205,Exact,-0.1464124177181907,0.7037310518082935,0.5497958887819681
CityLens Population,45,Moscow,205,Within-city Global,0.03901172147898513,0.6443106632624498,0.5279842946880993
CityLens Population,45,Moscow,205,Satellite,-0.4657730820229473,0.7957371692599644,0.6158150070382216
CityLens Population,45,Mumbai,105,Minimum-cost Intermediate,-0.632473397620599,1.124164802855365,0.8580369999852545
CityLens Population,45,Mumbai,105,Parameter-matched,-3.895065257724079,1.9466423621667213,1.521491864671489
CityLens Population,45,Mumbai,105,Exact,-0.3034390336277013,1.004505429275191,0.76690268419617
CityLens Population,45,Mumbai,105,Within-city Global,-0.47414184653545965,1.0682590101122602,0.8322341442758704
CityLens Population,45,Mumbai,105,Satellite,-3.486753725455089,1.8636872890997576,1.4296368744780024
CityLens Population,45,Nairobi,119,Minimum-cost Intermediate,0.4388218047184005,1.180449764033061,0.9689554825804751
CityLens Population,45,Nairobi,119,Parameter-matched,0.4326090650547091,1.186966090511946,0.9661992219354425
CityLens Population,45,Nairobi,119,Exact,0.45965380632214614,1.158332292424372,0.9020218360804064
CityLens Population,45,Nairobi,119,Within-city Global,0.4118046846331753,1.2085312820100644,0.9907849778971727
CityLens Population,45,Nairobi,119,Satellite,0.5089437688651082,1.1042381027877872,0.8676174747052321
CityLens Population,45,NewYork,202,Minimum-cost Intermediate,0.3039590610462778,1.4920081113975634,0.9736619479662026
CityLens Population,45,NewYork,202,Parameter-matched,0.3508563378181273,1.440868021429926,0.9518126162827691
CityLens Population,45,NewYork,202,Exact,0.26699444766496083,1.5311136358761563,0.9660900375920237
CityLens Population,45,NewYork,202,Within-city Global,0.3404132720677183,1.452411725097448,0.9753208295331409
CityLens Population,45,NewYork,202,Satellite,0.3572123630341486,1.4337966115685206,0.9569945586742952
CityLens Population,45,Paris,130,Minimum-cost Intermediate,0.024935592556936004,0.7032247204720267,0.5258236823539895
CityLens Population,45,Paris,130,Parameter-matched,0.12028868743162191,0.6679555544159104,0.5228520902401905
CityLens Population,45,Paris,130,Exact,-0.021286903293315618,0.7196997611292454,0.5441270516570271
CityLens Population,45,Paris,130,Within-city Global,0.08480409266479583,0.6812939178780705,0.5329124179753172
CityLens Population,45,Paris,130,Satellite,0.22684833312625985,0.6261953314990453,0.5029819207020265
CityLens Population,45,SanFrancisco,157,Minimum-cost Intermediate,0.3609395860325475,1.872402221145932,1.2191644942726008
CityLens Population,45,SanFrancisco,157,Parameter-matched,0.26517918556509135,2.007792900427809,1.3085062043350122
CityLens Population,45,SanFrancisco,157,Exact,0.3165442691940479,1.9363478790586184,1.26797944812563
CityLens Population,45,SanFrancisco,157,Within-city Global,0.3133078889883595,1.9409270759293191,1.2966354317651883
CityLens Population,45,SanFrancisco,157,Satellite,0.20946293745157618,2.0825206057281234,1.3231307345729482
CityLens Population,45,SaoPaulo,280,Minimum-cost Intermediate,0.43802475141277053,1.2570957300876655,0.850218684358044
CityLens Population,45,SaoPaulo,280,Parameter-matched,0.45683925392356495,1.2358732872465577,0.8831060339123127
CityLens Population,45,SaoPaulo,280,Exact,0.5461495698276946,1.1297078145164676,0.7965181529004147
CityLens Population,45,SaoPaulo,280,Within-city Global,0.46717790969155426,1.2240548194771788,0.8542920150304271
CityLens Population,45,SaoPaulo,280,Satellite,0.4402846445457417,1.2545655796674986,0.8787770794493557
CityLens Population,45,Shanghai,19,Minimum-cost Intermediate,0.1413887596137774,1.1728226553388956,0.9535106449127502
CityLens Population,45,Shanghai,19,Parameter-matched,0.06465514749551549,1.224108580119551,0.9769185119075076
CityLens Population,45,Shanghai,19,Exact,-0.11719912627265616,1.3378251481391463,1.0610400119075076
CityLens Population,45,Shanghai,19,Within-city Global,0.08927014735029803,1.2078940667994855,0.9918592224338233
CityLens Population,45,Shanghai,19,Satellite,0.022396802597432264,1.251455376440806,1.0120323942074183
CityLens Population,45,Sydney,205,Minimum-cost Intermediate,0.34392898730729926,1.510264496788017,1.070136047859088
CityLens Population,45,Sydney,205,Parameter-matched,0.19011337563775665,1.6779912874790086,1.1283485776561522
CityLens Population,45,Sydney,205,Exact,0.37251110567082146,1.4770003907964506,1.0517059127795705
CityLens Population,45,Sydney,205,Within-city Global,0.24062659184363666,1.6248200919208136,1.152459901544892
CityLens Population,45,Sydney,205,Satellite,0.2654813153568578,1.598008232034957,1.10572998791235
CityLens Population,45,Tokyo,280,Minimum-cost Intermediate,0.3774213980429164,0.6432910391662997,0.517099273087664
CityLens Population,45,Tokyo,280,Parameter-matched,0.07771317863698779,0.7829669104870157,0.5501001762141439
CityLens Population,45,Tokyo,280,Exact,0.2973463781453288,0.6834095628304634,0.5195784388301988
CityLens Population,45,Tokyo,280,Within-city Global,0.27822911028090025,0.6926440183619693,0.5422281395245595
CityLens Population,45,Tokyo,280,Satellite,0.14879139361779958,0.7521914800502021,0.5629007025517118
CityLens Healthcare overlap,41,Beijing,29,Minimum-cost Intermediate,-0.028086152305031975,1.1618008669859639,0.9112685320808133
CityLens Healthcare overlap,41,Beijing,29,Parameter-matched,-0.18208040456122454,1.2457774073302528,1.0273924521300168
CityLens Healthcare overlap,41,Beijing,29,Exact,-0.07056975149273592,1.1855624230288426,0.9521349170733603
CityLens Healthcare overlap,41,Beijing,29,Within-city Global,-0.0641579633429199,1.1820068438557012,0.9971812932802571
CityLens Healthcare overlap,41,Beijing,29,Satellite,-0.1799550469062483,1.2446569616531116,1.0369186202154255
CityLens Healthcare overlap,41,CapeTown,252,Minimum-cost Intermediate,0.04074494654992111,1.0024969518418803,0.7232126549637039
CityLens Healthcare overlap,41,CapeTown,252,Parameter-matched,0.03905832209175908,1.0033778923646772,0.7011289098955029
CityLens Healthcare overlap,41,CapeTown,252,Exact,0.048850609303418335,0.9982524388924722,0.7177627997086132
CityLens Healthcare overlap,41,CapeTown,252,Within-city Global,0.02935308880138754,1.0084320763725783,0.7042559720586106
CityLens Healthcare overlap,41,CapeTown,252,Satellite,0.007304526219073848,1.0198211951514906,0.7150652201573758
CityLens Healthcare overlap,41,London,198,Minimum-cost Intermediate,0.02517685103907563,1.0267007430688924,0.7775030470983222
CityLens Healthcare overlap,41,London,198,Parameter-matched,0.05573688920640085,1.0104794162837074,0.7724120069873175
CityLens Healthcare overlap,41,London,198,Exact,0.03843556498440148,1.0196946845087638,0.7803773046378752
CityLens Healthcare overlap,41,London,198,Within-city Global,0.03757458878512687,1.0201510951176382,0.7767150076295356
CityLens Healthcare overlap,41,London,198,Satellite,0.032386006677502466,1.0228972938335497,0.7795296908580878
CityLens Healthcare overlap,41,Moscow,206,Minimum-cost Intermediate,0.1657396945797759,1.0419996815813024,0.8777478878776667
CityLens Healthcare overlap,41,Moscow,206,Parameter-matched,0.10189175704901765,1.0811380128118186,0.9054067522160985
CityLens Healthcare overlap,41,Moscow,206,Exact,0.17999446375632022,1.0330591494655643,0.8861831483029271
CityLens Healthcare overlap,41,Moscow,206,Within-city Global,0.11261767469602746,1.0746627196499638,0.9001563770349147
CityLens Healthcare overlap,41,Moscow,206,Satellite,0.11764759892529064,1.0716126511478106,0.8946178334524412
CityLens Healthcare overlap,41,Mumbai,108,Minimum-cost Intermediate,0.030743927862483922,1.2560787801670494,1.0179696051328666
CityLens Healthcare overlap,41,Mumbai,108,Parameter-matched,-0.08507284522642067,1.3290063657186917,1.1131254156731218
CityLens Healthcare overlap,41,Mumbai,108,Exact,0.08722603536962548,1.2189313183436332,1.0243384365577046
CityLens Healthcare overlap,41,Mumbai,108,Within-city Global,0.053425071705575644,1.241295303521524,1.0187603098518812
CityLens Healthcare overlap,41,Mumbai,108,Satellite,-0.0848268307185085,1.3288556968567224,1.1124330867601588
CityLens Healthcare overlap,41,Nairobi,119,Minimum-cost Intermediate,0.16395111050365463,1.138797215871678,0.9428544310651946
CityLens Healthcare overlap,41,Nairobi,119,Parameter-matched,0.1197815938006116,1.1684921051552926,0.9399864380564897
CityLens Healthcare overlap,41,Nairobi,119,Exact,0.16033987602611466,1.1412540294238305,0.9176345189059257
CityLens Healthcare overlap,41,Nairobi,119,Within-city Global,0.10960234095891164,1.175229175122201,0.9686065426491902
CityLens Healthcare overlap,41,Nairobi,119,Satellite,0.15001342642108506,1.1482503655706564,0.9199890971074652
CityLens Healthcare overlap,41,NewYork,213,Minimum-cost Intermediate,0.12104223136505587,1.1039920559628906,0.8897032690400505
CityLens Healthcare overlap,41,NewYork,213,Parameter-matched,0.16135295789454818,1.078379326920067,0.8852716358793581
CityLens Healthcare overlap,41,NewYork,213,Exact,0.11883667558889754,1.1053763036374582,0.9205645320125272
CityLens Healthcare overlap,41,NewYork,213,Within-city Global,0.12029418208029907,1.1044617399802963,0.9198589042610638
CityLens Healthcare overlap,41,NewYork,213,Satellite,0.1564324585667749,1.0815382270117937,0.890623664277009
CityLens Healthcare overlap,41,Paris,124,Minimum-cost Intermediate,0.08283177435730005,1.040838469391916,0.9076053176128375
CityLens Healthcare overlap,41,Paris,124,Parameter-matched,0.06667775518039343,1.04996456768293,0.9016602154907243
CityLens Healthcare overlap,41,Paris,124,Exact,0.05655636021860422,1.0556423761537368,0.9223137603500055
CityLens Healthcare overlap,41,Paris,124,Within-city Global,0.053920721995007304,1.0571158880901719,0.9071841294808006
CityLens Healthcare overlap,41,Paris,124,Satellite,0.07398812307989167,1.0458444920319572,0.8709110485101341
CityLens Healthcare overlap,41,SanFrancisco,167,Minimum-cost Intermediate,0.23772679075465475,1.106404462209739,0.8758903576910113
CityLens Healthcare overlap,41,SanFrancisco,167,Parameter-matched,0.29628467126418956,1.0630583327830578,0.8688895971368916
CityLens Healthcare overlap,41,SanFrancisco,167,Exact,0.1543139244728221,1.1653682463876973,0.9176494151247495
CityLens Healthcare overlap,41,SanFrancisco,167,Within-city Global,0.2084490508354917,1.1274519120271094,0.9067759928893167
